Percentage served,Time in ms
0,2.741
1,3.912
2,4.286
3,4.817
4,5.206
5,5.517
6,5.960
7,6.416
8,7.368
9,8.226
10,9.034
11,9.374
12,9.736
13,10.156
14,10.652
15,11.135
16,11.308
17,11.653
18,11.836
19,12.105
20,12.769
21,14.165
22,14.736
23,15.301
24,15.907
25,16.389
26,16.558
27,16.792
28,17.120
29,17.673
30,17.974
31,18.370
32,18.636
33,19.005
34,19.787
35,20.470
36,20.946
37,21.245
38,21.894
39,22.221
40,22.590
41,23.015
42,23.479
43,23.891
44,24.542
45,24.982
46,25.623
47,26.439
48,27.132
49,27.495
50,27.890
51,28.624
52,29.204
53,29.920
54,30.544
55,31.564
56,32.253
57,32.794
58,33.418
59,33.896
60,34.583
61,35.354
62,35.951
63,36.585
64,37.063
65,38.379
66,39.145
67,39.793
68,40.652
69,41.798
70,42.687
71,43.599
72,44.195
73,45.573
74,46.754
75,47.642
76,48.733
77,49.583
78,51.031
79,52.327
80,54.031
81,57.435
82,59.646
83,62.247
84,64.490
85,67.424
86,72.629
87,80.108
88,88.970
89,107.018
90,262.354
91,293.386
92,306.893
93,315.790
94,320.858
95,328.896
96,341.740
97,354.176
98,378.407
99,403.324
100,469.681
