Percentage served,Time in ms
0,2.722
1,3.938
2,4.354
3,4.834
4,5.234
5,5.675
6,6.352
7,7.167
8,8.038
9,9.041
10,9.459
11,9.722
12,10.395
13,10.719
14,10.959
15,11.209
16,11.409
17,11.653
18,12.098
19,12.463
20,12.729
21,13.215
22,13.735
23,14.493
24,14.981
25,15.464
26,15.882
27,16.295
28,16.585
29,16.933
30,17.279
31,17.689
32,18.199
33,19.422
34,19.881
35,20.349
36,21.008
37,21.397
38,21.684
39,21.926
40,22.233
41,22.455
42,22.935
43,23.291
44,23.562
45,23.847
46,24.189
47,24.881
48,25.398
49,25.945
50,26.631
51,27.339
52,27.840
53,28.673
54,29.096
55,29.930
56,30.811
57,31.814
58,32.769
59,33.534
60,34.631
61,35.362
62,36.095
63,36.708
64,37.800
65,38.659
66,39.759
67,40.904
68,41.967
69,42.575
70,43.651
71,44.240
72,45.798
73,46.684
74,47.369
75,48.471
76,50.451
77,51.574
78,52.269
79,53.988
80,56.554
81,58.573
82,59.591
83,62.811
84,68.195
85,72.949
86,76.582
87,81.825
88,88.665
89,113.452
90,256.699
91,277.111
92,294.368
93,304.947
94,315.815
95,326.833
96,336.571
97,346.355
98,371.827
99,418.481
100,493.778
