Percentage served,Time in ms
0,2.564
1,4.062
2,4.543
3,4.909
4,5.373
5,5.860
6,6.345
7,6.928
8,8.427
9,9.211
10,9.691
11,10.002
12,10.239
13,10.534
14,10.736
15,11.291
16,11.587
17,11.881
18,12.385
19,12.762
20,13.439
21,13.989
22,14.559
23,15.092
24,15.646
25,16.042
26,16.457
27,16.769
28,17.055
29,17.254
30,17.488
31,17.789
32,18.446
33,18.836
34,19.316
35,20.017
36,20.665
37,21.294
38,21.949
39,22.399
40,22.921
41,23.441
42,23.718
43,24.327
44,24.929
45,25.593
46,26.408
47,27.034
48,27.388
49,27.947
50,28.354
51,28.905
52,29.264
53,30.111
54,31.277
55,31.688
56,32.593
57,33.180
58,33.712
59,34.219
60,34.577
61,35.072
62,35.483
63,35.798
64,36.614
65,37.376
66,38.578
67,39.725
68,40.370
69,41.331
70,42.753
71,43.554
72,44.338
73,45.464
74,46.018
75,46.837
76,47.653
77,49.091
78,50.517
79,51.567
80,53.303
81,55.434
82,58.105
83,60.124
84,65.819
85,69.650
86,75.427
87,81.362
88,90.440
89,115.567
90,264.241
91,288.161
92,297.505
93,308.945
94,320.276
95,330.145
96,339.422
97,357.081
98,373.538
99,412.609
100,482.372
