Percentage served,Time in ms
0,2.368
1,3.728
2,4.338
3,4.622
4,5.027
5,5.376
6,5.843
7,6.407
8,7.056
9,8.559
10,9.643
11,10.031
12,10.363
13,10.556
14,10.764
15,11.058
16,11.349
17,12.044
18,12.398
19,13.217
20,13.583
21,14.879
22,15.351
23,15.883
24,16.173
25,16.640
26,17.003
27,17.332
28,17.712
29,18.247
30,18.487
31,18.891
32,19.389
33,19.986
34,20.640
35,21.102
36,21.679
37,22.108
38,22.442
39,22.876
40,23.213
41,23.820
42,24.466
43,24.825
44,25.328
45,25.999
46,26.565
47,27.118
48,27.603
49,28.147
50,28.462
51,28.843
52,29.120
53,29.603
54,30.524
55,31.394
56,31.765
57,32.702
58,33.472
59,34.016
60,34.894
61,35.315
62,35.724
63,36.578
64,37.435
65,38.303
66,38.960
67,39.954
68,40.639
69,41.740
70,42.678
71,43.534
72,44.546
73,45.760
74,46.623
75,48.000
76,48.817
77,49.865
78,50.968
79,52.978
80,54.807
81,56.707
82,59.794
83,62.814
84,65.986
85,69.519
86,75.079
87,79.063
88,93.876
89,111.436
90,271.349
91,289.648
92,302.780
93,317.539
94,326.190
95,332.387
96,343.062
97,355.766
98,370.194
99,398.217
100,471.019
