Percentage served,Time in ms
0,2.694
1,4.220
2,4.696
3,5.021
4,5.622
5,6.413
6,7.575
7,9.311
8,9.585
9,9.936
10,10.172
11,10.718
12,11.094
13,11.321
14,11.817
15,12.192
16,12.677
17,12.971
18,13.500
19,14.177
20,14.786
21,15.310
22,15.506
23,15.787
24,15.983
25,16.311
26,16.497
27,16.753
28,16.934
29,17.257
30,17.532
31,18.065
32,18.323
33,18.864
34,19.744
35,20.092
36,20.438
37,21.076
38,21.512
39,22.127
40,22.502
41,22.979
42,23.288
43,23.932
44,24.405
45,25.157
46,25.789
47,26.543
48,27.279
49,27.530
50,27.757
51,27.987
52,28.361
53,28.929
54,29.315
55,29.640
56,30.408
57,31.053
58,31.889
59,32.114
60,32.981
61,33.984
62,34.463
63,35.236
64,35.653
65,36.370
66,37.068
67,39.130
68,39.844
69,40.360
70,40.800
71,41.748
72,42.566
73,43.922
74,45.376
75,47.495
76,47.945
77,50.477
78,51.092
79,52.697
80,54.587
81,56.623
82,58.590
83,62.288
84,65.056
85,68.481
86,76.105
87,81.689
88,90.670
89,111.219
90,270.939
91,293.888
92,303.133
93,313.955
94,323.258
95,331.694
96,339.655
97,354.863
98,372.892
99,403.399
100,474.730
