Percentage served,Time in ms
0,2.838
1,3.841
2,4.364
3,4.712
4,5.138
5,5.713
6,6.449
7,7.320
8,8.917
9,9.426
10,9.783
11,10.104
12,10.347
13,10.512
14,10.802
15,11.125
16,11.375
17,11.588
18,11.818
19,12.008
20,12.633
21,13.139
22,13.473
23,14.232
24,14.724
25,15.124
26,15.419
27,15.868
28,16.201
29,16.523
30,16.906
31,17.365
32,17.757
33,18.193
34,18.516
35,18.815
36,19.849
37,20.293
38,20.975
39,21.767
40,22.207
41,22.601
42,23.367
43,24.051
44,24.752
45,25.711
46,26.752
47,27.240
48,27.720
49,28.184
50,28.621
51,29.151
52,29.750
53,30.225
54,30.938
55,31.501
56,31.831
57,32.475
58,33.345
59,33.905
60,34.290
61,34.898
62,35.522
63,36.457
64,37.475
65,38.128
66,38.953
67,39.600
68,40.405
69,41.133
70,41.814
71,42.716
72,43.851
73,45.023
74,46.039
75,46.498
76,47.232
77,48.684
78,51.290
79,53.494
80,55.923
81,58.465
82,60.047
83,62.230
84,63.180
85,66.166
86,79.120
87,86.428
88,97.868
89,117.803
90,262.225
91,286.189
92,301.182
93,307.789
94,316.023
95,325.564
96,350.414
97,363.673
98,382.439
99,410.844
100,500.869
