Percentage served,Time in ms
0,3.501
1,4.390
2,4.912
3,5.493
4,5.909
5,6.515
6,6.808
7,7.093
8,7.619
9,8.160
10,9.786
11,11.216
12,11.880
13,12.447
14,12.806
15,13.060
16,13.399
17,13.764
18,14.407
19,14.814
20,15.172
21,15.533
22,15.890
23,16.387
24,17.809
25,18.952
26,19.349
27,19.790
28,20.383
29,21.261
30,21.765
31,22.134
32,22.738
33,23.354
34,24.472
35,25.590
36,27.037
37,27.494
38,27.876
39,28.380
40,28.920
41,29.314
42,29.821
43,30.087
44,30.798
45,31.471
46,32.457
47,33.320
48,34.014
49,34.521
50,34.983
51,35.646
52,36.397
53,37.169
54,37.805
55,38.261
56,39.141
57,40.152
58,41.763
59,43.074
60,43.485
61,44.508
62,45.330
63,46.241
64,47.525
65,48.925
66,49.778
67,50.798
68,51.835
69,52.908
70,53.774
71,55.486
72,57.517
73,59.331
74,61.188
75,63.383
76,66.320
77,67.635
78,71.015
79,72.330
80,75.103
81,76.677
82,80.556
83,83.377
84,87.891
85,92.578
86,96.994
87,105.413
88,120.306
89,147.476
90,307.673
91,346.335
92,368.074
93,383.995
94,400.438
95,413.038
96,421.716
97,437.175
98,446.462
99,470.825
100,628.557
