Percentage served,Time in ms
0,3.039
1,4.495
2,5.016
3,5.360
4,5.801
5,6.077
6,6.379
7,7.007
8,7.195
9,7.689
10,8.385
11,9.216
12,10.086
13,11.486
14,12.430
15,12.969
16,13.284
17,13.588
18,13.940
19,14.319
20,14.732
21,14.927
22,15.246
23,15.750
24,16.563
25,17.816
26,19.057
27,19.802
28,20.174
29,20.829
30,21.147
31,21.649
32,22.400
33,23.077
34,23.963
35,24.525
36,25.253
37,26.385
38,27.256
39,27.838
40,28.537
41,29.002
42,29.442
43,29.876
44,30.792
45,31.159
46,31.786
47,32.229
48,33.143
49,33.964
50,34.803
51,35.534
52,36.283
53,37.071
54,37.747
55,38.465
56,39.295
57,40.164
58,40.795
59,41.543
60,42.561
61,43.693
62,44.347
63,45.619
64,46.701
65,47.539
66,48.984
67,50.646
68,51.325
69,52.350
70,53.934
71,55.333
72,58.098
73,59.203
74,60.704
75,63.109
76,64.467
77,66.337
78,68.255
79,70.729
80,72.783
81,75.495
82,79.293
83,82.406
84,85.628
85,89.450
86,99.477
87,107.264
88,113.582
89,125.594
90,310.914
91,351.978
92,376.332
93,388.215
94,400.182
95,410.162
96,436.043
97,456.529
98,490.328
99,527.576
100,611.572
