Percentage served,Time in ms
0,3.132
1,4.651
2,5.347
3,5.735
4,6.076
5,6.397
6,6.853
7,7.662
8,8.122
9,9.124
10,10.455
11,11.749
12,12.463
13,12.879
14,13.108
15,13.400
16,13.683
17,14.096
18,14.521
19,14.823
20,15.091
21,15.731
22,16.395
23,18.028
24,18.842
25,19.722
26,20.096
27,20.712
28,21.333
29,22.014
30,22.509
31,23.144
32,23.584
33,24.175
34,25.008
35,25.632
36,26.772
37,27.363
38,27.685
39,28.102
40,28.854
41,29.311
42,29.868
43,30.367
44,30.986
45,31.698
46,32.733
47,33.671
48,34.366
49,34.970
50,35.645
51,36.297
52,36.783
53,37.370
54,39.038
55,39.712
56,40.465
57,41.447
58,42.145
59,43.045
60,43.844
61,44.361
62,45.727
63,46.971
64,47.452
65,48.649
66,49.833
67,51.143
68,52.596
69,53.482
70,55.367
71,56.754
72,58.600
73,59.985
74,61.488
75,63.002
76,64.446
77,66.101
78,69.081
79,72.494
80,75.025
81,77.568
82,81.428
83,84.088
84,87.718
85,92.072
86,97.160
87,102.553
88,107.994
89,130.464
90,314.638
91,370.741
92,386.310
93,393.082
94,400.812
95,412.284
96,425.422
97,433.219
98,457.592
99,492.721
100,529.430
