Percentage served,Time in ms
0,3.221
1,4.349
2,5.142
3,5.462
4,5.963
5,6.229
6,6.579
7,7.145
8,7.436
9,7.770
10,8.523
11,10.122
12,11.183
13,11.583
14,12.359
15,12.990
16,13.452
17,13.760
18,14.109
19,14.348
20,14.871
21,15.102
22,15.540
23,16.089
24,16.854
25,18.147
26,18.831
27,19.267
28,19.740
29,20.210
30,20.600
31,21.183
32,21.721
33,21.948
34,22.389
35,22.962
36,24.137
37,24.872
38,25.348
39,26.238
40,27.425
41,28.083
42,28.715
43,29.286
44,29.969
45,30.589
46,31.589
47,32.619
48,33.690
49,34.194
50,34.797
51,35.298
52,36.283
53,36.903
54,37.359
55,37.914
56,38.217
57,39.966
58,41.383
59,41.936
60,42.485
61,43.041
62,44.054
63,44.948
64,45.823
65,47.506
66,48.507
67,50.165
68,51.309
69,52.403
70,53.960
71,56.742
72,57.491
73,58.856
74,59.733
75,60.808
76,61.785
77,63.473
78,66.087
79,68.206
80,70.106
81,71.813
82,74.388
83,76.723
84,80.585
85,84.516
86,91.920
87,102.651
88,116.184
89,136.512
90,320.498
91,350.624
92,373.605
93,388.993
94,401.450
95,409.529
96,426.813
97,448.232
98,474.563
99,502.070
100,593.284
