Percentage served,Time in ms
0,2.983
1,4.715
2,5.235
3,5.609
4,5.865
5,6.233
6,6.559
7,6.904
8,7.233
9,7.972
10,8.551
11,9.707
12,11.316
13,11.886
14,12.364
15,12.864
16,13.364
17,13.676
18,14.162
19,14.572
20,15.138
21,15.503
22,16.254
23,17.164
24,18.263
25,19.062
26,19.712
27,20.072
28,20.301
29,20.884
30,21.202
31,21.498
32,21.978
33,22.408
34,22.785
35,23.427
36,24.600
37,25.580
38,26.508
39,27.166
40,27.644
41,28.092
42,28.653
43,29.138
44,29.548
45,30.118
46,30.907
47,31.631
48,33.664
49,34.366
50,34.996
51,35.690
52,36.483
53,37.325
54,38.119
55,38.807
56,39.366
57,40.378
58,41.843
59,42.776
60,43.783
61,44.429
62,45.374
63,46.405
64,48.154
65,49.401
66,50.357
67,51.550
68,52.077
69,53.682
70,55.282
71,56.096
72,57.320
73,58.581
74,59.879
75,61.620
76,63.239
77,64.862
78,66.798
79,68.592
80,71.370
81,73.781
82,78.525
83,82.074
84,85.321
85,90.652
86,93.463
87,100.312
88,109.934
89,131.254
90,313.017
91,347.864
92,372.451
93,391.121
94,410.947
95,419.410
96,435.829
97,451.463
98,477.616
99,532.604
100,608.391
