Percentage served,Time in ms
0,2.941
1,4.813
2,5.240
3,5.596
4,5.995
5,6.266
6,6.782
7,7.323
8,7.816
9,8.194
10,9.782
11,10.985
12,11.982
13,12.540
14,12.995
15,13.499
16,13.948
17,14.274
18,14.801
19,15.070
20,15.711
21,16.424
22,17.656
23,18.327
24,18.929
25,19.455
26,19.872
27,20.298
28,20.571
29,21.049
30,21.419
31,21.780
32,22.299
33,22.927
34,23.213
35,23.513
36,24.116
37,24.980
38,26.156
39,26.711
40,27.739
41,28.175
42,28.734
43,29.302
44,29.570
45,30.220
46,30.778
47,31.616
48,32.743
49,34.141
50,34.855
51,35.717
52,36.422
53,37.781
54,38.848
55,40.296
56,41.488
57,42.826
58,43.892
59,44.824
60,45.096
61,46.018
62,46.755
63,47.495
64,48.650
65,49.710
66,50.404
67,51.206
68,52.251
69,52.893
70,54.412
71,55.852
72,57.760
73,59.177
74,60.451
75,62.204
76,63.217
77,64.723
78,66.302
79,68.195
80,71.002
81,73.037
82,76.308
83,80.003
84,83.137
85,87.056
86,91.767
87,98.949
88,108.935
89,135.927
90,326.144
91,357.282
92,369.417
93,389.325
94,406.847
95,415.366
96,432.084
97,448.498
98,462.037
99,498.899
100,594.351
