Percentage served,Time in ms
0,3.693
1,5.328
2,5.827
3,6.226
4,6.637
5,7.126
6,7.453
7,7.787
8,8.170
9,8.655
10,9.284
11,11.196
12,12.341
13,13.282
14,13.629
15,14.003
16,14.354
17,14.621
18,15.008
19,15.349
20,15.757
21,16.225
22,16.996
23,17.972
24,19.301
25,20.564
26,21.021
27,21.534
28,21.930
29,22.319
30,22.784
31,23.359
32,23.862
33,24.563
34,25.115
35,26.063
36,26.938
37,27.699
38,28.274
39,28.877
40,29.515
41,30.176
42,30.723
43,31.427
44,33.093
45,33.673
46,34.524
47,35.425
48,35.978
49,36.538
50,37.135
51,38.128
52,38.731
53,39.817
54,40.579
55,41.579
56,42.476
57,43.168
58,44.031
59,44.947
60,45.712
61,47.199
62,48.544
63,49.772
64,50.755
65,52.012
66,53.837
67,54.698
68,56.661
69,57.700
70,58.883
71,60.405
72,61.729
73,62.965
74,64.336
75,65.486
76,67.117
77,69.107
78,70.926
79,73.325
80,76.046
81,78.879
82,81.990
83,84.861
84,88.305
85,90.771
86,93.835
87,102.122
88,117.134
89,161.247
90,336.778
91,388.947
92,400.750
93,415.186
94,428.813
95,439.995
96,454.091
97,467.069
98,497.631
99,530.697
100,655.507
