Percentage served,Time in ms
0,3.384
1,4.607
2,5.254
3,6.153
4,6.505
5,6.810
6,7.332
7,7.724
8,8.478
9,9.772
10,10.874
11,11.433
12,12.359
13,12.931
14,13.360
15,13.712
16,14.078
17,14.529
18,14.800
19,15.342
20,15.796
21,16.161
22,16.506
23,17.528
24,18.199
25,18.763
26,20.294
27,20.598
28,21.177
29,21.769
30,22.057
31,22.639
32,23.498
33,23.948
34,24.604
35,25.190
36,26.143
37,27.056
38,28.292
39,28.572
40,29.183
41,29.498
42,30.149
43,30.783
44,31.659
45,32.514
46,33.450
47,34.067
48,34.705
49,35.469
50,36.406
51,37.073
52,37.817
53,38.577
54,39.609
55,40.793
56,41.621
57,42.801
58,43.742
59,44.377
60,45.195
61,46.303
62,47.682
63,49.132
64,50.178
65,52.044
66,53.474
67,54.365
68,55.892
69,57.953
70,59.335
71,60.639
72,61.806
73,63.536
74,64.884
75,66.883
76,68.129
77,69.777
78,71.212
79,72.852
80,75.183
81,78.087
82,83.083
83,86.633
84,89.477
85,92.826
86,100.361
87,107.094
88,117.828
89,153.569
90,311.026
91,362.795
92,383.785
93,411.214
94,426.554
95,438.550
96,452.781
97,480.039
98,489.626
99,525.081
100,650.235
