Percentage served,Time in ms
0,3.104
1,4.720
2,5.274
3,6.208
4,6.472
5,6.817
6,7.135
7,7.433
8,7.852
9,8.473
10,9.174
11,9.839
12,10.886
13,11.670
14,12.281
15,12.966
16,13.895
17,14.154
18,14.646
19,15.282
20,15.736
21,16.330
22,16.821
23,17.714
24,19.114
25,19.561
26,20.169
27,20.826
28,21.550
29,21.995
30,22.313
31,22.731
32,23.259
33,24.014
34,24.514
35,25.458
36,26.404
37,27.252
38,27.659
39,28.236
40,28.774
41,29.188
42,29.792
43,30.236
44,30.800
45,31.428
46,32.602
47,32.947
48,33.804
49,34.297
50,35.299
51,36.000
52,36.619
53,38.036
54,38.792
55,39.635
56,40.411
57,41.181
58,42.355
59,43.469
60,44.063
61,45.108
62,45.895
63,48.409
64,49.455
65,50.563
66,52.056
67,53.745
68,55.039
69,56.608
70,57.157
71,58.968
72,60.345
73,61.993
74,63.373
75,64.928
76,65.625
77,67.109
78,68.791
79,70.857
80,73.330
81,76.542
82,79.455
83,85.402
84,90.213
85,96.602
86,104.396
87,110.698
88,125.722
89,156.960
90,337.328
91,382.369
92,396.939
93,411.899
94,426.887
95,443.480
96,452.568
97,473.003
98,501.270
99,524.999
100,659.081
