Percentage served,Time in ms
0,3.621
1,4.872
2,5.349
3,5.824
4,6.251
5,6.474
6,6.932
7,7.592
8,8.054
9,8.884
10,9.805
11,11.711
12,12.546
13,13.013
14,13.705
15,14.201
16,14.621
17,14.917
18,15.198
19,15.652
20,16.356
21,16.919
22,17.917
23,18.720
24,19.554
25,20.099
26,20.820
27,21.340
28,21.950
29,22.334
30,22.634
31,23.271
32,23.909
33,24.431
34,24.815
35,25.159
36,25.624
37,26.460
38,27.379
39,28.364
40,28.934
41,29.773
42,30.411
43,31.032
44,31.988
45,32.851
46,33.561
47,34.472
48,35.329
49,36.360
50,37.360
51,38.026
52,38.774
53,39.207
54,39.883
55,41.044
56,42.585
57,43.406
58,44.815
59,45.612
60,46.642
61,47.644
62,48.506
63,49.104
64,50.209
65,52.349
66,52.963
67,54.004
68,54.728
69,56.612
70,58.065
71,59.106
72,60.562
73,62.149
74,63.514
75,66.084
76,68.657
77,69.613
78,71.227
79,72.876
80,76.651
81,79.208
82,82.491
83,84.386
84,89.137
85,93.313
86,100.598
87,108.379
88,117.148
89,148.148
90,317.945
91,377.065
92,393.128
93,415.382
94,438.520
95,449.222
96,464.888
97,479.644
98,497.345
99,523.210
100,606.982
