Percentage served,Time in ms
0,2.959
1,4.581
2,5.343
3,5.762
4,5.988
5,6.302
6,6.451
7,6.693
8,6.912
9,7.506
10,8.176
11,8.921
12,11.015
13,11.664
14,12.286
15,12.590
16,13.084
17,13.467
18,13.825
19,14.213
20,14.403
21,14.850
22,15.390
23,16.683
24,17.440
25,17.717
26,18.630
27,19.049
28,19.748
29,20.165
30,20.590
31,20.994
32,21.598
33,22.174
34,23.017
35,23.431
36,24.314
37,25.562
38,26.512
39,27.134
40,27.669
41,28.692
42,29.135
43,29.673
44,30.428
45,31.300
46,31.980
47,32.433
48,32.827
49,33.952
50,34.880
51,35.317
52,35.562
53,36.132
54,36.544
55,36.995
56,37.731
57,38.791
58,39.883
59,41.544
60,43.004
61,44.070
62,44.520
63,45.256
64,46.270
65,47.121
66,48.338
67,49.227
68,50.250
69,51.698
70,52.406
71,53.306
72,55.130
73,56.412
74,58.161
75,59.917
76,60.841
77,61.939
78,64.142
79,65.333
80,68.334
81,71.284
82,74.558
83,79.071
84,83.704
85,91.292
86,96.440
87,104.125
88,121.290
89,159.316
90,321.423
91,360.645
92,376.044
93,396.161
94,410.825
95,424.695
96,432.983
97,448.207
98,465.963
99,525.447
100,612.224
