Percentage served,Time in ms
0,3.366
1,4.673
2,5.245
3,5.604
4,5.932
5,6.176
6,6.433
7,6.700
8,7.190
9,7.463
10,7.796
11,8.682
12,9.343
13,10.206
14,11.315
15,11.992
16,12.692
17,13.168
18,13.563
19,14.001
20,14.458
21,14.817
22,15.326
23,15.991
24,16.387
25,18.435
26,18.814
27,19.681
28,20.204
29,20.953
30,21.315
31,21.805
32,22.259
33,22.753
34,23.303
35,24.423
36,25.471
37,26.156
38,26.870
39,27.386
40,27.922
41,28.416
42,28.841
43,29.485
44,29.918
45,30.476
46,30.942
47,31.410
48,32.047
49,33.089
50,33.807
51,34.651
52,35.392
53,36.264
54,37.272
55,37.736
56,38.304
57,39.113
58,40.612
59,41.686
60,42.584
61,43.663
62,45.073
63,46.116
64,46.752
65,48.290
66,49.116
67,50.436
68,51.591
69,52.662
70,54.747
71,55.898
72,57.864
73,59.728
74,60.634
75,63.457
76,65.758
77,67.612
78,69.597
79,71.886
80,72.921
81,74.831
82,77.072
83,79.381
84,82.944
85,87.687
86,93.796
87,108.355
88,121.129
89,154.391
90,310.728
91,352.763
92,372.643
93,390.780
94,405.019
95,419.212
96,435.591
97,453.402
98,473.159
99,499.146
100,649.849
