Percentage served,Time in ms
0,3.158
1,5.069
2,5.573
3,5.974
4,6.483
5,6.974
6,7.541
7,8.186
8,9.239
9,10.636
10,11.841
11,12.525
12,12.991
13,13.413
14,13.752
15,14.350
16,15.026
17,15.505
18,16.074
19,16.853
20,17.831
21,18.555
22,19.391
23,19.968
24,20.222
25,20.565
26,20.978
27,21.213
28,21.593
29,22.110
30,22.495
31,22.829
32,23.355
33,24.016
34,25.104
35,26.276
36,27.115
37,27.460
38,27.839
39,28.261
40,28.817
41,29.115
42,29.460
43,30.205
44,30.869
45,31.303
46,32.774
47,33.469
48,34.752
49,35.093
50,35.698
51,36.349
52,36.832
53,37.554
54,38.043
55,38.580
56,38.951
57,39.726
58,40.430
59,41.730
60,42.450
61,43.051
62,43.648
63,44.643
64,45.609
65,46.689
66,47.867
67,49.316
68,50.719
69,52.141
70,53.386
71,54.733
72,56.906
73,58.746
74,60.100
75,62.120
76,64.048
77,64.763
78,66.686
79,68.144
80,69.552
81,73.043
82,74.683
83,76.297
84,79.570
85,81.956
86,91.448
87,102.823
88,114.804
89,129.088
90,282.087
91,348.820
92,382.484
93,393.928
94,407.866
95,421.568
96,435.490
97,446.396
98,470.137
99,496.464
100,578.106
