Percentage served,Time in ms
0,2.983
1,4.775
2,5.246
3,5.634
4,6.009
5,6.433
6,6.681
7,7.318
8,7.607
9,8.250
10,9.390
11,11.147
12,12.103
13,12.710
14,13.098
15,13.438
16,13.755
17,13.998
18,14.392
19,15.152
20,15.918
21,16.571
22,17.174
23,18.567
24,19.414
25,19.910
26,20.088
27,20.694
28,20.911
29,21.247
30,21.511
31,21.750
32,22.080
33,22.524
34,22.831
35,23.446
36,24.784
37,26.003
38,26.902
39,27.538
40,28.214
41,28.433
42,29.115
43,29.745
44,30.132
45,31.085
46,31.633
47,32.202
48,33.440
49,34.079
50,35.118
51,35.830
52,36.094
53,36.641
54,37.201
55,38.470
56,39.255
57,40.317
58,40.894
59,41.811
60,42.784
61,43.335
62,43.846
63,44.650
64,45.602
65,46.614
66,47.673
67,48.401
68,49.183
69,50.330
70,51.539
71,52.173
72,53.133
73,54.951
74,56.471
75,57.624
76,59.414
77,61.907
78,65.032
79,68.124
80,70.265
81,73.158
82,77.211
83,79.630
84,82.314
85,88.038
86,98.744
87,106.657
88,119.520
89,147.005
90,327.190
91,345.049
92,361.952
93,378.782
94,391.374
95,405.199
96,418.911
97,432.478
98,447.630
99,470.500
100,570.205
