Percentage served,Time in ms
0,2.247
1,2.530
2,2.618
3,2.671
4,2.739
5,2.804
6,2.924
7,3.178
8,4.538
9,5.163
10,5.707
11,6.188
12,6.562
13,7.037
14,7.583
15,8.390
16,9.875
17,11.018
18,11.999
19,12.575
20,12.859
21,13.265
22,13.610
23,14.201
24,14.674
25,14.921
26,15.189
27,15.627
28,16.305
29,17.302
30,17.883
31,19.282
32,19.916
33,20.447
34,20.883
35,21.144
36,21.603
37,21.797
38,22.345
39,22.889
40,23.596
41,24.722
42,25.436
43,26.025
44,27.412
45,28.304
46,28.856
47,29.309
48,30.141
49,30.715
50,31.215
51,32.146
52,33.440
53,34.266
54,35.020
55,35.898
56,36.657
57,37.840
58,38.995
59,39.635
60,40.397
61,41.881
62,43.398
63,44.454
64,45.447
65,46.416
66,47.576
67,48.939
68,49.965
69,50.808
70,52.712
71,54.155
72,55.521
73,57.552
74,59.669
75,62.175
76,63.538
77,64.162
78,68.235
79,70.110
80,73.826
81,76.577
82,80.830
83,84.943
84,88.565
85,95.221
86,102.451
87,117.530
88,140.920
89,262.370
90,344.596
91,374.501
92,386.269
93,403.087
94,417.916
95,436.821
96,443.852
97,459.389
98,505.556
99,624.325
100,796.495
