Percentage served,Time in ms
0,3.045
1,4.674
2,4.966
3,5.383
4,5.577
5,5.871
6,6.360
7,6.732
8,7.424
9,7.758
10,8.810
11,10.786
12,11.728
13,11.996
14,12.359
15,12.754
16,12.993
17,13.225
18,13.469
19,13.802
20,14.276
21,14.872
22,15.256
23,15.819
24,16.594
25,17.355
26,18.188
27,18.810
28,19.250
29,20.024
30,20.482
31,20.811
32,21.289
33,22.002
34,22.714
35,23.091
36,23.896
37,24.557
38,25.107
39,26.416
40,27.228
41,28.137
42,29.176
43,29.578
44,30.369
45,30.862
46,31.751
47,32.847
48,33.644
49,34.928
50,35.650
51,36.473
52,37.015
53,37.691
54,38.303
55,39.663
56,40.743
57,41.466
58,42.442
59,43.227
60,43.903
61,44.605
62,45.255
63,45.762
64,46.974
65,48.097
66,49.511
67,50.458
68,51.373
69,52.522
70,53.565
71,55.661
72,57.456
73,58.460
74,59.533
75,60.824
76,63.020
77,65.433
78,66.434
79,68.761
80,71.065
81,73.264
82,76.241
83,78.923
84,81.920
85,84.094
86,88.173
87,98.509
88,109.885
89,130.626
90,325.436
91,356.650
92,377.742
93,392.253
94,408.966
95,425.731
96,436.807
97,451.351
98,478.843
99,524.384
100,613.278
