Percentage served,Time in ms
0,3.043
1,4.663
2,5.378
3,5.739
4,5.958
5,6.241
6,6.489
7,6.755
8,7.166
9,7.930
10,8.592
11,10.051
12,10.845
13,11.679
14,12.241
15,12.924
16,13.582
17,13.781
18,14.137
19,14.517
20,14.988
21,15.416
22,16.254
23,17.547
24,18.795
25,19.605
26,19.935
27,20.692
28,21.126
29,21.702
30,22.098
31,22.429
32,22.896
33,23.520
34,24.436
35,25.181
36,26.471
37,27.135
38,27.810
39,28.149
40,28.528
41,28.937
42,29.551
43,29.984
44,30.906
45,31.637
46,32.454
47,33.036
48,33.745
49,34.367
50,34.654
51,35.333
52,36.091
53,36.579
54,37.008
55,37.780
56,38.467
57,39.310
58,40.339
59,41.380
60,42.218
61,42.939
62,44.126
63,45.096
64,46.410
65,47.699
66,49.149
67,50.587
68,51.192
69,52.416
70,53.743
71,54.713
72,56.186
73,56.996
74,58.747
75,60.553
76,62.352
77,63.573
78,66.503
79,69.119
80,72.560
81,75.177
82,77.535
83,83.218
84,88.099
85,92.501
86,97.644
87,104.790
88,110.362
89,134.402
90,310.697
91,346.003
92,373.025
93,397.109
94,412.889
95,426.723
96,438.396
97,456.434
98,473.378
99,498.439
100,601.472
